OrderID,CustomerID,OrderDate,DeliveryTime(min),TotalOrderValue,ItemsOrdered,DeliveryLocation(Latitude),DeliveryLocation(Longitude),DispatchLocation(Latitude),DispatchLocation(Longitude),DistanceFromRestaurant(KM)
178,Cust178,2023-10-19,10.300975395388974,75,Sandwiches,19.10396203991267,72.84199157682337,19.0047,72.8415,10.987707088414906
186,Cust186,2023-10-19,9.30913025800917,835,"Burgers, Pasta, Sushi, Sushi, Pasta",19.116759223534654,72.8457398153056,19.0047,72.8415,12.412173677345558
42,Cust042,2023-10-19,8.942604764566857,480,"Pizza, Burgers, Pasta, Sandwiches",19.07113245356108,72.91378739584069,19.0047,72.8415,10.58208230473745
8,Cust008,2023-10-19,8.463610787179885,405,"Pizza, Sandwiches, Pasta",19.067805687532843,72.88447920114037,19.0047,72.8415,8.322550607393554
88,Cust088,2023-10-21,10.56221787536277,530,"Burgers, Sushi, Pasta, Burgers",19.10904165088324,72.85347521533309,19.0047,72.8415,11.618439662899046
74,Cust074,2023-10-22,12.231614328269421,675,"Sushi, Sandwiches, Sushi, Sushi",19.058260140798005,72.92730330802003,19.0047,72.8415,10.80459265663799
53,Cust053,2023-10-23,8.872801658596249,275,"Sushi, Burgers",19.10278289868238,72.8690949652705,19.0047,72.8415,11.238882100888583
58,Cust058,2023-10-24,12.755733176984467,150,"Sandwiches, Sandwiches",19.09976171337041,72.89859612196149,19.0047,72.8415,12.117946518135243
62,Cust062,2023-10-24,4.274550034105101,255,"Pasta, Burgers",19.040638805962416,72.86401464603323,19.0047,72.8415,4.630762536947192
198,Cust198,2023-10-27,7.584089295207366,275,"Sushi, Sandwiches",19.03899229245843,72.9079940155616,19.0047,72.8415,7.963293759967734
65,Cust065,2023-10-27,2.2433042355227295,200,Sushi,19.021291278482753,72.86347216951431,19.0047,72.8415,2.953683910104927
80,Cust080,2023-10-29,6.6044491141301425,525,"Pizza, Sandwiches, Sandwiches, Pizza, Sandwiches",19.02447593060971,72.90619925820334,19.0047,72.8415,7.154819873640988
159,Cust159,2023-10-29,4.977533426164717,75,Sandwiches,19.037592378562376,72.8619697417588,19.0047,72.8415,4.230903412240009
142,Cust142,2023-10-29,6.960619757987437,730,"Sushi, Pizza, Pasta, Sushi",19.057595923569195,72.87925314810204,19.0047,72.8415,7.076630087287228
24,Cust024,2023-10-29,5.938408922554006,380,"Sushi, Pasta",19.07141266912811,72.85509475127424,19.0047,72.8415,7.521984635235074
113,Cust113,2023-10-31,14.145813629058075,605,"Burgers, Sushi, Pasta, Pizza",19.108097233365605,72.92048003131535,19.0047,72.8415,14.145813629058075
176,Cust176,2023-10-31,6.62184975878037,585,"Pasta, Pasta, Pizza, Burgers",19.05900309341977,72.84952568458152,19.0047,72.8415,6.070028945548672
